name,totalCommits,reachableCommits,mainBranchReachableCommits,mergeCommits,filesInTree,uniqueAuthorsInRepo,avgFullHistoryLength,avgLinearHistoryLength,filesWithDifferentHistories,avgFullHistoryLengthForFilesWithDifferentHistories,avgLinearHistoryLengthForFilesWithDifferentHistories,avgAuthorsPerFileFullHistory,avgAuthorsPerFileLinearHistory,avgAuthorsPerFileFullHistoryForFilesWithDifference,avgAuthorsPerFileLinearHistoryForFilesWithDifference
openstack/tripleo-common,7303,1874,1023,851,405,169,5.3432098765432094,1.7135802469135804,208,9.41826923076923,2.3509615384615383,3.0,1.488888888888889,4.860576923076923,1.9182692307692308
openstack/ironic-ui,920,365,230,135,182,44,5.0,2.6153846153846154,82,9.439024390243903,4.146341463414634,1.7252747252747254,1.3461538461538463,2.5121951219512195,1.670731707317073
openstack/kayobe,914,751,493,117,510,19,3.9862745098039216,3.0764705882352943,147,8.605442176870747,5.448979591836735,1.296078431372549,1.1176470588235294,1.8979591836734695,1.2789115646258504
openstack/networking-vpp,1577,419,289,130,93,53,6.634408602150538,4.021505376344086,33,16.484848484848484,9.121212121212121,2.89247311827957,2.161290322580645,6.03030303030303,3.9696969696969697
openstack/keystonemiddleware,3392,1472,546,479,155,216,10.03225806451613,4.141935483870967,88,16.011363636363637,5.636363636363637,4.883870967741935,2.4193548387096775,7.193181818181818,2.852272727272727
openstack/charms.ceph,236,113,91,22,20,20,9.3,7.35,12,14.333333333333334,11.083333333333334,3.85,3.5,5.333333333333333,4.75
openstack/glance,21957,6368,3220,2635,740,788,15.935135135135136,3.6648648648648647,505,22.861386138613863,4.881188118811881,9.287837837837838,2.6554054054054053,13.124752475247524,3.405940594059406
openstack/tripleo-ui,2970,1087,703,377,470,38,8.848936170212767,4.559574468085106,338,11.692307692307692,5.727810650887574,2.4638297872340424,1.8808510638297873,2.9497041420118344,2.13905325443787
openstack/puppet-cinder,2486,928,609,308,267,168,6.02621722846442,3.445692883895131,138,10.594202898550725,5.601449275362318,4.411985018726591,2.8614232209737827,7.5,4.5
openstack/neutron-vpnaas-dashboard,251,119,86,33,102,19,2.9607843137254903,2.549019607843137,22,6.636363636363637,4.7272727272727275,1.4019607843137254,1.2843137254901962,2.227272727272727,1.6818181818181819
openstack/oslo.concurrency,1034,561,398,163,63,115,10.238095238095237,6.571428571428571,29,19.689655172413794,11.724137931034482,4.936507936507937,3.3492063492063493,8.96551724137931,5.517241379310345
openstack/oslo.rootwrap,498,238,192,46,47,72,5.723404255319149,4.23404255319149,26,9.115384615384615,6.423076923076923,3.8085106382978724,2.765957446808511,5.884615384615385,4.0
openstack/oslo.versionedobjects,5215,4649,1759,3128,63,390,31.746031746031747,6.904761904761905,31,62.87096774193548,12.387096774193548,11.873015873015873,3.5238095238095237,22.774193548387096,5.806451612903226
openstack/upstream-institute-virtual-environment,77,64,56,4,60,6,3.0,2.933333333333333,2,20.0,18.0,1.4333333333333333,1.4166666666666667,2.5,2.0
openstack/monasca-thresh,558,382,349,27,85,36,14.305882352941177,13.623529411764705,27,28.444444444444443,26.296296296296298,2.988235294117647,2.8,4.962962962962963,4.37037037037037
openstack/python-karborclient,511,241,166,75,105,49,4.523809523809524,3.019047619047619,50,7.48,4.32,2.6095238095238096,1.980952380952381,3.68,2.36
openstack/networking-opencontrail,196,42,27,15,119,13,1.504201680672269,1.3445378151260505,13,3.769230769230769,2.3076923076923075,1.3109243697478992,1.2352941176470589,2.769230769230769,2.076923076923077
openstack/murano-agent,1207,716,359,143,115,74,5.643478260869565,4.234782608695652,62,8.774193548387096,6.161290322580645,3.617391304347826,2.8521739130434782,5.225806451612903,3.806451612903226
openstack/stackalytics,8331,5358,3168,2190,193,1910,24.559585492227978,8.373056994818652,126,36.70634920634921,11.912698412698413,12.2279792746114,4.652849740932642,17.896825396825395,6.2936507936507935
openstack/openstack-ansible-os_heat,632,350,277,73,77,61,6.7272727272727275,5.1558441558441555,32,13.4375,9.65625,3.6493506493506493,3.2337662337662336,6.5625,5.5625
openstack/oslo.context,410,213,160,52,50,63,6.22,4.5,16,14.875,9.5,3.58,2.94,7.375,5.375
